tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth_year,gender
472,31:58.7,39:51.0,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,43629,Subscriber,1960,1
318,37:20.5,42:38.9,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,31287,Subscriber,1984,2
305,37:26.9,42:32.9,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,42485,Customer,1970,0
294,38:49.0,43:43.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,42542,Subscriber,1990,1
372,39:04.2,45:16.8,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42456,Customer,1970,0
936,39:38.0,55:14.1,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,44703,Customer,1970,0
523,39:43.1,48:26.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,40464,Customer,1970,0
701,56:56.1,08:37.6,3210,Pershing Field,40.74267714,-74.05178863,3205,JC Medical Center,40.71653978,-74.04963791,47255,Customer,1970,0
970,04:35.1,20:45.9,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,42300,Customer,1970,0
143,12:17.6,14:41.1,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42495,Customer,1970,0
241,13:20.4,17:22.0,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,43558,Customer,1970,0
108,16:17.4,18:06.0,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41608,Customer,1970,0
237,17:23.1,21:20.2,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,43634,Subscriber,1985,1
1453,20:59.9,45:13.8,3195,Sip Ave,40.7308971,-74.06391263,3198,Heights Elevator,40.74871595,-74.0404433,45345,Customer,1970,0
1613,24:06.3,51:00.2,3195,Sip Ave,40.7308971,-74.06391263,3184,Paulus Hook,40.7141454,-74.0335519,29095,Customer,1970,0
1023,25:46.7,42:50.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44394,Customer,1970,0
229,31:27.4,35:17.1,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,29403,Subscriber,1987,1
298,35:36.6,40:35.2,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39421,Customer,1970,0
207,38:11.4,41:39.0,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,43634,Subscriber,1985,1
234,45:36.2,49:30.3,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,40168,Customer,1970,0
205,54:36.2,58:02.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,40866,Customer,1970,0
413,57:32.0,04:25.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,28458,Subscriber,1985,1
1052,58:37.1,16:09.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,27577,Customer,1970,0
478,59:09.1,07:08.0,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,45967,Subscriber,1996,1
822,03:43.5,17:25.7,3268,Lafayette Park,40.71346383,-74.06285852,3270,Jersey & 6th St,40.72528911,-74.04557168,32526,Customer,1970,0
540,11:32.4,20:33.0,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42456,Customer,1970,0
381,13:35.8,19:57.0,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,44381,Customer,1970,0
461,19:20.5,27:01.8,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,48922,Customer,1970,0
1266,21:02.8,42:09.5,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,41002,Customer,1970,0
342,22:15.6,27:58.6,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42230,Customer,1970,0
234,27:45.5,31:39.9,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42105,Customer,1970,0
914,32:32.2,47:46.5,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,44452,Customer,1970,0
414,34:57.5,41:52.5,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,44872,Customer,1970,0
419,35:21.6,42:20.9,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,44283,Customer,1970,0
901,37:17.2,52:18.3,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42230,Customer,1970,0
646,41:35.5,52:21.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,44852,Subscriber,1970,1
750,45:02.1,57:32.2,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,48753,Customer,1970,0
402,49:13.5,55:56.2,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,45726,Customer,1970,0
2694,52:09.4,37:04.4,3187,Warren St,40.7211236,-74.03805095,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44381,Customer,1970,0
226,53:26.7,57:12.8,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42141,Subscriber,1989,1
365,54:02.6,00:08.4,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,45499,Customer,1970,0
340,54:20.7,00:01.1,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,31287,Customer,1970,0
166,54:23.9,57:10.8,3483,Montgomery St,40.71942,-74.05099,3185,City Hall,40.7177325,-74.043845,41400,Customer,1970,0
626,08:00.3,18:26.6,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548,-74.04879034,28458,Subscriber,1985,1
298,09:25.6,14:23.6,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,45726,Customer,1970,0
1247,17:31.2,38:18.5,3193,Lincoln Park,40.7246051,-74.07840595,3213,Van Vorst Park,40.71848892,-74.04772663,42213,Customer,1970,0
777,18:32.3,31:30.2,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,44392,Customer,1970,0
182,18:58.2,22:00.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42147,Subscriber,1989,1
421,24:37.8,31:39.1,3280,Astor Place,40.7192822,-74.07126188,3694,Jackson Square,40.71113,-74.0789,43629,Subscriber,1960,1
1423,26:06.6,49:50.5,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,43544,Customer,1970,0
124,29:05.7,31:10.5,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,45281,Customer,1970,0
275,29:58.3,34:34.2,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42105,Customer,1970,0
126,32:50.8,34:57.5,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,31321,Customer,1970,0
108,33:54.4,35:42.8,3267,Morris Canal,40.71241882,-74.03852552,3681,Grand St,40.71517768,-74.03768331,27708,Subscriber,1970,0
407,34:01.8,40:48.8,3205,JC Medical Center,40.71653978,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,34964,Customer,1970,0
138,43:33.8,45:52.0,3273,Manila & 1st,40.72165072,-74.04288411,3185,City Hall,40.7177325,-74.043845,30143,Customer,1970,0
437,45:02.6,52:20.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,32579,Customer,1970,0
227,45:31.7,49:18.8,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,42837,Customer,1970,0
448,48:01.4,55:30.0,3694,Jackson Square,40.71113,-74.0789,3280,Astor Place,40.7192822,-74.07126188,43629,Subscriber,1960,1
407,50:14.4,57:01.4,3640,Journal Square,40.73367,-74.0625,3679,Bergen Ave,40.72210379,-74.071455,38874,Subscriber,1986,1
391,50:28.4,57:00.4,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,45281,Customer,1970,0
155,51:42.4,54:18.1,3273,Manila & 1st,40.72165072,-74.04288411,3185,City Hall,40.7177325,-74.043845,28874,Customer,1970,0
1143,54:49.7,13:53.3,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42153,Customer,1970,0
162,58:17.7,01:00.6,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42219,Customer,1970,0
759,03:52.6,16:31.9,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,32579,Customer,1970,0
1034,08:23.3,25:38.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,44381,Customer,1970,0
590,12:25.9,22:16.9,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,47198,Customer,1970,0
408,12:26.8,19:15.6,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978,-74.04963791,34964,Customer,1970,0
572,12:51.2,22:23.4,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,38470,Subscriber,1970,1
501,14:49.6,23:10.8,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,41703,Customer,1970,0
129,18:27.1,20:36.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,31321,Customer,1970,0
253,20:10.3,24:23.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42456,Subscriber,1986,1
152,32:04.1,34:36.7,3205,JC Medical Center,40.71653978,-74.04963791,3483,Montgomery St,40.71942,-74.05099,47255,Customer,1970,0
587,35:50.8,45:38.2,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,32579,Customer,1970,0
1462,36:33.0,00:55.2,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,40756,Customer,1970,0
1556,48:14.6,14:11.3,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42796,Customer,1970,0
621,48:58.9,59:20.0,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,42160,Customer,1970,0
588,50:39.0,00:27.1,3268,Lafayette Park,40.71346383,-74.06285852,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,45354,Customer,1970,0
247,53:39.4,57:47.1,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,44241,Subscriber,1970,0
1345,55:44.4,18:09.6,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,41002,Customer,1970,0
679,57:01.5,08:20.5,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,42108,Subscriber,1985,1
283,03:45.0,08:28.1,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,44209,Customer,1970,0
2071,04:52.4,39:24.2,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40756,Customer,1970,0
485,06:43.4,14:48.7,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,45339,Customer,1970,0
252,10:12.1,14:24.7,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,30210,Customer,1970,0
467,11:51.8,19:39.8,3193,Lincoln Park,40.7246051,-74.07840595,3191,Union St,40.7182113,-74.0836394,25391,Customer,1970,0
992,12:14.7,28:47.2,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,21488,Customer,1970,0
468,15:01.5,22:50.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,45364,Customer,1970,0
348,15:26.7,21:14.7,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,47225,Subscriber,1980,1
779,19:11.8,32:10.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,48753,Customer,1970,0
993,19:19.1,35:52.4,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,41400,Customer,1970,0
367,19:54.2,26:01.6,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,27777,Customer,1970,0
309,20:22.4,25:32.2,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,44556,Customer,1970,0
157,21:40.5,24:17.7,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,45713,Customer,1970,0
327,25:38.9,31:06.1,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41369,Customer,1970,0
145,28:22.3,30:48.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,45713,Customer,1970,0
416,28:22.6,35:18.7,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,27102,Customer,1970,0
1616,38:44.6,05:40.6,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,39342,Customer,1970,0
463,40:14.5,47:58.1,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,21488,Customer,1970,0
619,40:29.8,50:49.6,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,45255,Customer,1970,0
7299,41:38.7,43:18.1,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,46465,Customer,1970,0
1413,48:31.2,12:05.0,3678,Fairmount Ave,40.72572614,-74.07195926,3187,Warren St,40.7211236,-74.03805095,43248,Customer,1970,0
694,53:20.1,04:54.8,3640,Journal Square,40.73367,-74.0625,3193,Lincoln Park,40.7246051,-74.07840595,31659,Subscriber,1996,1
640,56:47.0,07:27.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,44920,Customer,1970,0
918,57:41.3,13:00.0,3220,5 Corners Library,40.73496102,-74.05950308,3203,Hamilton Park,40.72759597,-74.04424731,42949,Customer,1970,0
627,58:27.3,08:54.8,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,43236,Customer,1970,0
191,59:22.6,02:34.6,3209,Brunswick St,40.7241765,-74.0506564,3270,Jersey & 6th St,40.72528911,-74.04557168,45281,Subscriber,1975,1
458,01:20.4,08:59.2,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,40988,Subscriber,1979,1
515,02:27.1,11:03.0,3184,Paulus Hook,40.7141454,-74.0335519,3279,Dixon Mills,40.72163014,-74.04996783,46226,Customer,1970,0
197,07:39.2,10:56.4,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3268,Lafayette Park,40.71346383,-74.06285852,48754,Customer,1970,0
705,08:37.7,20:23.1,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42432,Customer,1970,0
311,09:43.1,14:54.2,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,39571,Customer,1970,0
535,14:03.2,22:58.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42206,Customer,1970,0
688,14:11.4,25:39.6,3678,Fairmount Ave,40.72572614,-74.07195926,3639,Harborside,40.7192517,-74.034234,44418,Customer,1970,0
328,19:09.8,24:38.1,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,44223,Subscriber,1986,1
3414,29:41.7,26:36.1,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,41696,Subscriber,1978,1
295,30:03.6,34:59.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,39329,Subscriber,1956,1
297,30:44.7,35:42.6,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,39571,Customer,1970,0
375,31:12.4,37:28.1,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,42473,Customer,1970,0
3400,37:51.6,34:32.4,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,30053,Customer,1970,0
1456,38:35.5,02:52.1,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44911,Customer,1970,0
5832,39:16.2,16:28.2,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42423,Customer,1970,0
473,39:55.4,47:48.9,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42161,Customer,1970,0
105,40:03.2,41:48.6,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,44422,Customer,1970,0
194,47:34.2,50:48.2,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,44710,Customer,1970,0
1833,50:15.3,20:49.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3194,McGinley Square,40.72533993,-74.06762213,44967,Customer,1970,0
397,50:57.3,57:34.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,44683,Customer,1970,0
336,52:55.7,58:32.3,3213,Van Vorst Park,40.71848892,-74.04772663,3278,Monmouth and 6th,40.72568548,-74.04879034,42213,Subscriber,1986,2
504,53:54.1,02:18.3,3681,Grand St,40.71517768,-74.03768331,3272,Jersey & 3rd,40.72333159,-74.04595256,42614,Customer,1970,0
114,00:36.2,02:31.2,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44418,Customer,1970,0
451,00:37.0,08:08.9,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,43369,Customer,1970,0
437,00:56.1,08:13.2,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,32531,Customer,1970,0
171,01:46.9,04:38.7,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29143,Customer,1970,0
1393,03:49.1,27:02.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3213,Van Vorst Park,40.71848892,-74.04772663,44911,Customer,1970,0
411,05:30.2,12:21.5,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,44907,Customer,1970,0
2790,06:29.6,53:00.5,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,43974,Subscriber,1958,1
421,08:39.5,15:40.7,3273,Manila & 1st,40.72165072,-74.04288411,3681,Grand St,40.71517768,-74.03768331,40093,Customer,1970,0
649,09:47.2,20:36.5,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,40284,Customer,1970,0
390,13:01.4,19:31.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,46627,Customer,1970,0
309,13:46.3,18:55.6,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,43369,Customer,1970,0
399,14:10.3,20:49.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,44422,Customer,1970,0
322,16:01.9,21:24.0,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,42481,Customer,1970,0
373,17:18.2,23:31.8,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,31794,Customer,1970,0
298,17:24.6,22:22.8,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,33959,Customer,1970,0
251,19:34.2,23:46.1,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,44059,Customer,1970,0
686,21:35.4,33:02.3,3640,Journal Square,40.73367,-74.0625,3213,Van Vorst Park,40.71848892,-74.04772663,29931,Customer,1970,0
2090,26:29.7,01:20.5,3640,Journal Square,40.73367,-74.0625,3187,Warren St,40.7211236,-74.03805095,16423,Subscriber,1988,2
771,26:51.9,39:43.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,40284,Customer,1970,0
751,27:04.2,39:35.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,32440,Customer,1970,0
277,27:06.4,31:44.2,3679,Bergen Ave,40.72210379,-74.071455,3677,Glenwood Ave,40.72755147,-74.07106072,42358,Customer,1970,0
294,33:00.0,37:54.0,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,26913,Customer,1970,0
5372,34:53.8,04:26.1,3213,Van Vorst Park,40.71848892,-74.04772663,3198,Heights Elevator,40.74871595,-74.0404433,44911,Customer,1970,0
281,38:34.3,43:15.5,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,44223,Customer,1970,0
86,43:28.6,44:55.3,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,43236,Subscriber,1982,1
685,44:31.7,55:56.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,44920,Subscriber,1982,2
198,54:20.3,57:38.9,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,17231,Customer,1970,0
144,57:58.8,00:23.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,40284,Customer,1970,0
468,59:10.1,06:58.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,41244,Customer,1970,0
388,01:43.9,08:12.3,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,15730,Customer,1970,0
580,03:00.2,12:40.7,3210,Pershing Field,40.74267714,-74.05178863,3206,Hilltop,40.7311689,-74.0575736,33361,Customer,1970,0
825,03:28.3,17:14.0,3639,Harborside,40.7192517,-74.034234,3194,McGinley Square,40.72533993,-74.06762213,41431,Customer,1970,0
2697,05:15.3,50:12.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,43974,Subscriber,1958,1
326,20:08.0,25:34.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,46627,Customer,1970,0
465,22:51.9,30:37.5,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,38515,Customer,1970,0
948,25:33.6,41:22.4,3677,Glenwood Ave,40.72755147,-74.07106072,3203,Hamilton Park,40.72759597,-74.04424731,42358,Customer,1970,0
594,27:49.2,37:43.5,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,40866,Subscriber,1994,1
1027,30:18.3,47:25.3,3678,Fairmount Ave,40.72572614,-74.07195926,3267,Morris Canal,40.71241882,-74.03852552,45726,Customer,1970,0
383,39:24.2,45:48.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,44388,Subscriber,1996,1
2250,42:04.3,19:35.3,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42358,Customer,1970,0
529,43:29.6,52:19.2,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,31287,Customer,1970,0
489,44:10.1,52:20.0,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,45499,Customer,1970,0
478,51:41.8,59:40.4,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,42481,Customer,1970,0
793,51:52.5,05:06.0,3213,Van Vorst Park,40.71848892,-74.04772663,3220,5 Corners Library,40.73496102,-74.05950308,29931,Customer,1970,0
373,55:17.8,01:31.8,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,45343,Subscriber,1994,1
188,01:49.2,04:57.8,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29403,Customer,1970,0
2299,06:11.5,44:31.2,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,44911,Customer,1970,0
1296,10:02.9,31:39.5,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,44703,Customer,1970,0
419,13:13.9,20:13.2,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,38906,Customer,1970,0
271,16:35.5,21:07.3,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,44683,Customer,1970,0
93,17:47.1,19:20.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,38470,Customer,1970,0
1688,20:00.2,48:08.5,3202,Newport PATH,40.7272235,-74.0337589,3677,Glenwood Ave,40.72755147,-74.07106072,42358,Customer,1970,0
449,23:37.5,31:06.6,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,40168,Customer,1970,0
565,25:15.8,34:41.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,38470,Customer,1970,0
723,37:09.0,49:12.3,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,40464,Customer,1970,0
682,38:35.4,49:58.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,38470,Customer,1970,0
514,47:03.6,55:37.7,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,44916,Customer,1970,0
537,12:22.8,21:20.3,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,38533,Customer,1970,0
210,25:45.1,29:15.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,38515,Customer,1970,0
